"Entry"	"Entry.Name"	"Reviewed"	"Protein.names"	"Gene.Names"	"Organism"	"Length"	"Functions"
"Q12675"	"ATC4_YEAST"	"reviewed"	"Phospholipid-transporting ATPase DNF2 (EC 7.6.2.1) (Flippase DNF2)"	"DNF2 YDR093W YD8557.01"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	1612	"FUNCTION: Catalytic component of a P4-ATPase flippase complex which catalyzes the hydrolysis of ATP coupled to the transport of glucosylceramide, phosphatidylcholine, phosphatidylethanolamine, and small amounts of phosphatidylserine from the lumenal to the cytosolic leaflet of the cell membrane and ensures the maintenance of asymmetric distribution of phospholipids (PubMed:33320091, PubMed:12631737, PubMed:33060204). Does not appear to transport sphingomyelin, inositol phosphoceramide or phosphatidic acid (PubMed:33320091, PubMed:12631737). Required for efficient endocytosis (PubMed:12631737). Required for protein transport from Golgi to vacuoles (PubMed:12221123). {ECO:0000269|PubMed:12221123, ECO:0000269|PubMed:12631737, ECO:0000269|PubMed:33060204, ECO:0000269|PubMed:33320091}."
"Q12680"	"GLT1_YEAST"	"reviewed"	"Glutamate synthase [NADH] (EC 1.4.1.14) (NADH-GOGAT)"	"GLT1 YDL171C"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	2145	"FUNCTION: Forms L-glutamate from L-glutamine and 2-oxoglutarate. Represents an alternative pathway to L-glutamate dehydrogenase for the biosynthesis of L-glutamate. Participates with glutamine synthetase in ammonia assimilation processes. The enzyme is specific for NADH, L-glutamine and 2-oxoglutarate. {ECO:0000269|PubMed:4362465, ECO:0000269|PubMed:7047525}."
"Q12691"	"ATN5_YEAST"	"reviewed"	"Sodium/potassium exporting P-type ATPase 5 (EC 7.2.2.3)"	"ENA5 YDR038C YD9673.10c"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	1091	"FUNCTION: Catalyzes the hydrolysis of ATP coupled with the export of sodium and potassium from the cell (By similarity). May export potassium less efficiently (PubMed:22329368). May transport other cations such as lithium (By similarity). Sodium/potassium efflux ATPases are involved in salt tolerance and maintaining the membrane potential across the plasma membrane in high salinity (Na+) or alkaline (K+) environments (By similarity). {ECO:0000250|UniProtKB:P13587, ECO:0000269|PubMed:22329368}."
"Q12692"	"H2AZ_YEAST"	"reviewed"	"Histone H2A.Z"	"HTZ1 H2AZ HTA3 YOL012C O2345"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	134	"FUNCTION: Variant histone H2A which can replace H2A in some nucleosomes. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling. This variant is enriched at promoters, it may keep them in a repressed state until the appropriate activation signal is received (PubMed:11000274, PubMed:11081628, PubMed:11090616, PubMed:11509669, PubMed:12628191, PubMed:14645854, PubMed:14690608, PubMed:15045029, PubMed:16239142, PubMed:16344463, PubMed:16543223). Near telomeres, it may counteract gene silencing caused by the spread of heterochromatin proteins (PubMed:16543222). Required for the RNA polymerase II and SPT15/TBP recruitment to the target genes (PubMed:11509669). Involved in chromosome stability (PubMed:15353583). Required to target MPS3 to the inner membrane of the nuclear envelope (PubMed:21518795). {ECO:0000269|PubMed:11000274, ECO:0000269|PubMed:11081628, ECO:0000269|PubMed:11090616, ECO:0000269|PubMed:11509669, ECO:0000269|PubMed:12628191, ECO:0000269|PubMed:14645854, ECO:0000269|PubMed:14690608, ECO:0000269|PubMed:15045029, ECO:0000269|PubMed:15353583, ECO:0000269|PubMed:16239142, ECO:0000269|PubMed:16344463, ECO:0000269|PubMed:16543222, ECO:0000269|PubMed:16543223, ECO:0000269|PubMed:21518795}."
"Q12697"	"YPK9_YEAST"	"reviewed"	"Vacuolar cation-transporting ATPase YPK9 (EC 7.2.2.-) (PARK9 homolog)"	"YPK9 YOR291W"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	1472	NA
"Q12734"	"CSR2_YEAST"	"reviewed"	"Transcription factor CSR2 (CHS5 SPA2 rescue protein 2)"	"CSR2 MRG19 YPR030W YP9367.10"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	1121	"FUNCTION: Transcription factor involved in the regulation of fermentation and aerobic oxidation. Acts as a repressor of CYC1, which is involved in electron flow through the mitochondria under aerobic condition. Required for pseudohyphal formation upon nitrogen starvation. May be involved in viability at stationary phase and aging. {ECO:0000269|PubMed:10660072, ECO:0000269|PubMed:10679005, ECO:0000269|PubMed:12444972, ECO:0000269|PubMed:15632429, ECO:0000269|PubMed:16336970}."
"Q12745"	"SEC39_YEAST"	"reviewed"	"Protein transport protein SEC39 (Dependent on SLY1-20 protein 3)"	"SEC39 DSL3 YLR440C"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	709	NA
"Q12746"	"PGA3_YEAST"	"reviewed"	"Plasma membrane-associated coenzyme Q6 reductase PGA3 (EC 1.6.2.2) (Processing of GAS1 and ALP protein 3)"	"PGA3 NQR1 YML125C YM4987.10C YM7056.01C"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	312	"FUNCTION: NADH-dependent cytochrome b5 reductase that reduces coenzyme Q6 at the plasma membrane and mediates lifespan extension by calorie restriction by shifting fermentative to respiratory metabolism, probably through modulating the NAD(+)/NADH ratio. {ECO:0000269|PubMed:16943325, ECO:0000269|PubMed:19239415}."
"Q12748"	"CENPI_YEAST"	"reviewed"	"Inner kinetochore subunit CTF3 (CENP-I homolog) (Chromosome loss protein 3) (Chromosome transmission fidelity protein 3) (Constitutive centromere-associated network protein CTF3)"	"CTF3 CHL3 YLR381W"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	733	"FUNCTION: Component of the central kinetochore, which mediates the attachment of the centromere to the mitotic spindle by forming essential interactions between the microtubule-associated outer kinetochore proteins and the centromere-associated inner kinetochore proteins. Required for establishing bipolar spindle-microtubule attachments and proper chromosome segregation.; FUNCTION: Component of the kinetochore, a multiprotein complex that assembles on centromeric DNA and attaches chromosomes to spindle microtubules, mediating chromosome segregation and sister chromatid segregation during meiosis and mitosis. Component of the inner kinetochore constitutive centromere-associated network (CCAN), which serves as a structural platform for outer kinetochore assembly. {ECO:0000269|PubMed:12408861}."
"Q12749"	"SMC6_YEAST"	"reviewed"	"Structural maintenance of chromosomes protein 6 (DNA repair protein RHC18) (Rad18 homolog)"	"SMC6 RHC18 YLR383W L3502.2"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	1114	"FUNCTION: Acts in a DNA repair pathway for removal of UV-induced DNA damage that is distinct from classical nucleotide excision repair and in repair of ionizing radiation damage. Functions in homologous recombination repair of DNA double strand breaks and in recovery of stalled replication forks. Probably plays a role in structure. {ECO:0000269|PubMed:15010319}."
"Q12754"	"RRP12_YEAST"	"reviewed"	"Ribosomal RNA-processing protein 12"	"RRP12 YPL012W"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	1228	"FUNCTION: In association with GSP1, required for nuclear export of both pre-40S and pre-60S ribosomal subunits. Required for the late maturation of the 18S and 5.8S rRNA of the pre-40S ribosomes and for maturation of the 25S and 5.8S rRNA of the pre-60S ribosomes. {ECO:0000269|PubMed:14729571}."
"Q3E754"	"RS21B_YEAST"	"reviewed"	"Small ribosomal subunit protein eS21B (40S ribosomal protein S21-B) (S26) (YS25)"	"RPS21B RPS25B RPS26B YJL136C J0664"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	87	"FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel (PubMed:22096102). eS21 is required for the processing of the 20S rRNA-precursor to mature 18S rRNA in a late step of the maturation of 40S ribosomal subunits. Has a physiological role leading to 18S rRNA stability (PubMed:14627813). {ECO:0000269|PubMed:14627813, ECO:0000305|PubMed:22096102}."
"Q3E757"	"RL11B_YEAST"	"reviewed"	"Large ribosomal subunit protein uL5B (60S ribosomal protein L11-B) (L16) (RP39) (YL22)"	"RPL11B RP39B RPL16B YGR085C"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	174	"FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}."
"Q3E772"	"LSO2_YEAST"	"reviewed"	"Protein LSO2 (Late-annotated small open reading frame 2)"	"LSO2 YGR169C-A"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	92	"FUNCTION: Ribosome-binding protein involved in ribosome hibernation by associating with translationally inactive ribosomes (PubMed:32687489). Required for translational recovery after starvation from stationary phase (PubMed:30208026, PubMed:32687489). May facilitate rapid translation reactivation by stabilizing the recycling-competent state of inactive ribosomes (PubMed:30208026, PubMed:32687489). {ECO:0000269|PubMed:30208026, ECO:0000269|PubMed:32687489}."
"Q3E792"	"RS25A_YEAST"	"reviewed"	"Small ribosomal subunit protein eS25A (40S ribosomal protein S25-A) (RP45) (S31) (YS23)"	"RPS25A RPS31A YGR027C"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	108	"FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}."
"Q3E793"	"BOL1_YEAST"	"reviewed"	"BolA-like protein 1"	"BOL1 YAL044W-A"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	110	"FUNCTION: Acts as a mitochondrial iron-sulfur (Fe-S) cluster assembly factor that facilitates [4Fe-4S] cluster insertion into a subset of mitochondrial proteins such as lipoyl synthase (LS) and succinate dehydrogenase (SDH) (PubMed:27532772). Required during the last step of iron-sulfur protein assembly when the iron-sulfur cluster is inserted into the target protein (PubMed:27532772). Probably acts together with the monothiol glutaredoxin GRX5, earlier than BOL3 and NFU1 in the [4Fe-4S] cluster insertion process (PubMed:27532773). Not required for [2Fe-2S] cluster insertion into mitochondrial proteins (PubMed:27532772). {ECO:0000269|PubMed:27532772, ECO:0000269|PubMed:27532773}."
"Q3E7B6"	"VA0E_YEAST"	"reviewed"	"V-type proton ATPase subunit e (V-ATPase subunit e) (Low dye-binding protein 10) (Vacuolar proton pump subunit e)"	"VMA9 CWH36 LDB10 YCL005W-A"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	73	"FUNCTION: Subunit of the V0 complex of vacuolar(H+)-ATPase (V-ATPase), a multisubunit enzyme composed of a peripheral complex (V1) that hydrolyzes ATP and a membrane integral complex (V0) that translocates protons (PubMed:14594803). V-ATPase is responsible for acidifying and maintaining the pH of intracellular compartments (PubMed:14594803). {ECO:0000269|PubMed:14594803}."
"Q3E7X9"	"RS28A_YEAST"	"reviewed"	"Small ribosomal subunit protein eS28A (40S ribosomal protein S28-A) (S33) (YS27)"	"RPS28A RPS33 RPS33A YOR167C O3600"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	67	"FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}."
"Q3E840"	"DPH3_YEAST"	"reviewed"	"Diphthamide biosynthesis protein 3 (Kluyveromyces lactis toxin-insensitive protein 11)"	"KTI11 DPH3 YBL071W-A"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	82	"FUNCTION: Required for the first step of diphthamide biosynthesis, a post-translational modification of histidine which occurs in elongation factor 2 (PubMed:15485916, PubMed:18627462, PubMed:24422557, PubMed:27694803, PubMed:31463593, PubMed:34154323, PubMed:25543256). DPH1 and DPH2 transfer a 3-amino-3-carboxypropyl (ACP) group from S-adenosyl-L-methionine (SAM) to a histidine residue, the reaction is assisted by a reduction system comprising KTI11/DPH3 and a NADH-dependent reductase, predominantly CBR1 (PubMed:24422557, PubMed:27694803, PubMed:31463593, PubMed:34154323). Acts as an electron donor to reduce the Fe-S cluster in DPH1-DPH2 keeping the [4Fe-4S] clusters in the active and reduced state (PubMed:34154323). Restores iron to DPH1-DPH2 iron-sulfur clusters which have degraded from [4Fe-4S] to [3Fe-4S] by donating an iron atom to reform [4Fe-4S] clusters, in a manner dependent on the presence of elongation factor 2 and SAM (PubMed:34154323). Together with ATS1; associates with the elongator complex and is required for tRNA Wobble base modifications mediated by the elongator complex (PubMed:25543256, PubMed:27694803, PubMed:18627462). The elongator complex is required for multiple tRNA modifications, including mcm5U (5-methoxycarbonylmethyl uridine), mcm5s 2U (5-methoxycarbonylmethyl-2-thiouridine), and ncm5U (5-carbamoylmethyl uridine) (PubMed:25543256). {ECO:0000269|PubMed:15485916, ECO:0000269|PubMed:18627462, ECO:0000269|PubMed:24422557, ECO:0000269|PubMed:25543256, ECO:0000269|PubMed:27694803, ECO:0000269|PubMed:31463593, ECO:0000269|PubMed:34154323}."
"Q3E846"	"COA6_YEAST"	"reviewed"	"Cytochrome c oxidase assembly factor 6"	"COA6 YMR244C-A"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	104	"FUNCTION: Involved in the maturation of the mitochondrial respiratory chain complex IV subunit MT-CO2/COX2. Thereby, may regulate early steps of complex IV assembly. Mitochondrial respiratory chain complex IV or cytochrome c oxidase is the component of the respiratory chain that catalyzes the transfer of electrons from intermembrane space cytochrome c to molecular oxygen in the matrix and as a consequence contributes to the proton gradient involved in mitochondrial ATP synthesis. May also be required for efficient formation of respiratory supercomplexes comprised of complexes III and IV. {ECO:0000269|PubMed:22984289, ECO:0000269|PubMed:24549041}."
